tic;x;y;z;angle;momx;momy;shield;health;ammo;sector_x;sector_y
26484;2176;-792;-64;32625;0;-2;31;33;51;8;-3
26556;2181;-809;-64;21586;-1;-1;31;33;51;8;-3
26591;2031;-884;-56;23695;-2;-1;31;33;51;8;-3
26626;2048;-1003;-64;29848;2;-7;31;58;51;8;-4
26661;2100;-1055;-64;1934;5;1;31;58;51;8;-4
26696;2193;-1027;-64;26859;0;0;31;58;51;8;-4
26731;2148;-1072;-64;24398;-1;0;31;58;51;8;-4
26766;2185;-981;-64;26508;0;0;31;58;50;8;-3
26819;2202;-938;-56;24750;1;3;25;46;49;8;-3
26854;2257;-819;-64;24750;2;5;25;46;48;9;-3
26889;2180;-924;-56;25453;-3;-8;25;46;48;8;-3
26924;2137;-1178;-64;27035;-1;-5;25;46;48;8;-4
28891;608;4498;8;27000;0;-6;25;46;48;2;17
28926;575;4233;0;24012;-1;-6;25;46;48;2;16
28961;528;4175;0;18387;0;-1;25;46;48;2;16
29009;517;4025;0;28582;0;-8;25;46;48;2;16
29044;568;3746;0;27879;1;-9;25;46;48;2;14
29079;603;3477;0;27000;0;-4;25;46;48;2;13
29114;623;3250;0;29988;2;-8;25;46;48;2;13
29149;687;3098;0;23133;0;-1;25;56;48;2;12
29211;606;3211;0;15926;-5;3;25;56;47;2;12
29246;564;3245;0;17859;-1;0;24;54;46;2;12
29281;695;3244;0;17508;1;-1;24;54;45;2;12
29316;729;3238;0;17508;-5;0;17;40;45;2;12
29351;610;3249;0;17508;1;-1;16;38;43;2;12
29386;496;3262;0;16453;-8;1;16;38;43;1;13
29421;327;3280;0;24715;-2;-2;16;38;43;1;13
29456;298;3197;0;18211;-1;-1;16;38;43;1;12
29491;235;3266;0;9598;-4;6;16;38;43;0;13
29526;196;3439;0;8543;-1;0;16;38;43;0;13
29605;233;3497;0;24891;-2;-4;17;38;43;0;13
29640;140;3357;0;19090;-7;-3;17;38;43;0;13
29675;-19;3300;0;25770;-4;-6;17;38;43;0;13
29710;-47;3089;0;30164;2;-7;17;38;43;0;12
29745;27;2975;0;30867;4;-6;17;38;43;0;11
29818;96;2918;0;8051;0;4;17;48;43;0;11
29853;143;3169;64;8578;0;7;17;73;43;0;12
29888;184;3183;64;1898;1;0;17;73;43;0;12
29971;200;3183;64;2953;1;0;17;73;43;0;12
30006;321;3235;0;2777;4;2;17;73;43;1;12
30041;490;3311;0;32273;1;0;17;73;43;1;13
30076;484;3311;0;28934;-1;0;9;57;42;1;13
30111;442;3311;0;29988;-2;0;9;57;41;1;13
30146;545;3194;0;668;2;-2;9;57;41;2;12
30181;671;3283;0;4887;5;5;9;57;41;2;13
30216;835;3469;0;2953;1;1;9;58;41;3;13
30251;905;3432;0;31746;2;-4;9;59;41;3;13
30286;1050;3420;0;492;7;1;9;59;41;4;13
30321;1332;3438;0;35613;8;-1;9;59;41;5;13
30356;1585;3441;0;316;2;0;9;100;41;6;13
30391;1612;3415;0;26297;-1;-6;9;100;0;6;13
30426;1602;3299;0;26297;-1;-4;9;100;0;6;13
30461;1580;3115;0;26473;-1;-6;9;100;0;6;12
30496;1640;2865;0;29637;3;-8;9;100;0;6;11
30531;1803;2633;0;34910;6;-5;9;100;0;7;10
30566;2055;2671;0;492;7;2;9;100;0;8;10
30601;2168;2657;64;32801;3;-4;9;100;0;8;10
30636;2287;2578;64;26824;-1;-3;9;101;0;9;10
30671;2287;2396;64;27527;0;-6;100;101;0;9;9
30709;2272;2550;64;26824;-1;3;100;101;0;9;10
30744;2269;2582;64;28230;-1;0;100;101;0;9;10
30779;2223;2671;64;29109;-2;0;100;101;0;8;10
30814;2196;2671;64;21551;-1;0;100;101;0;8;10
30849;2113;2604;39;23133;-6;-5;100;101;0;8;10
30884;2084;2399;0;35438;5;-5;100;101;0;8;9
30919;2159;2356;0;9984;0;-1;100;101;0;8;9
30954;2152;2309;0;10512;-2;4;100;101;0;8;9
30989;2170;2208;0;10336;0;-2;99;99;0;8;8
31024;2182;2192;0;10336;1;-1;99;99;0;8;8
31059;2201;2283;0;9633;1;1;95;91;0;8;9
31120;2211;2287;0;15609;-3;0;95;91;120;8;9
31155;2230;2287;0;18070;2;0;90;81;119;8;9
31190;2361;2287;0;18070;2;0;77;55;116;9;9
31225;2474;2292;0;18949;6;0;73;47;115;9;9
31260;2543;2313;0;18949;0;0;73;47;113;10;9
31318;2543;2301;0;18773;0;-1;67;35;111;10;9
31353;2452;2279;0;18422;-8;-2;65;31;110;9;9
31388;2289;2264;0;18246;-3;-1;65;31;110;9;9
31423;2268;2262;0;18246;-1;-1;65;31;41;9;9
31481;2375;2277;0;18773;5;0;65;31;39;9;9
31516;2329;2264;0;17191;-8;-1;62;25;39;9;9
31551;2127;2285;0;11039;-2;0;62;25;39;8;9
31588;2115;2286;0;35086;2;-1;62;25;39;8;9
31627;2253;2274;0;35086;0;-1;51;3;37;9;9
31662;2187;2271;0;569;-2;0;49;0;36;8;9
31820;608;4576;8;27000;0;-1;0;100;50;2;18
31855;608;4361;0;26824;-1;-9;0;100;50;2;17
31890;564;4112;0;25594;-2;-1;0;100;50;2;16
31925;565;3916;0;26824;0;-9;0;100;50;2;15
31960;556;3628;0;27352;0;-9;0;100;50;2;14
31995;550;3341;0;23484;-2;-7;0;100;50;2;13
32030;472;3152;0;30340;0;-1;0;100;50;1;12
32065;631;3152;0;32625;3;-1;0;100;50;2;12
32100;687;3105;0;20320;0;-1;0;100;50;2;12
32137;670;3121;0;13992;-1;0;0;100;49;2;12
32176;683;3116;0;15047;1;-1;0;100;47;2;12
32271;687;3088;0;9949;-1;0;0;89;43;2;12
32306;685;3298;0;5027;2;7;0;89;43;2;13
32341;837;3490;0;809;1;2;0;90;43;3;13
32376;892;3441;0;31359;2;-5;0;91;43;3;13
32411;1030;3416;0;984;7;1;0;91;43;4;13
32446;1311;3431;0;35578;8;-1;0;91;43;5;13
32481;1335;3427;0;31359;1;0;0;85;42;5;13
32551;1305;3469;0;32590;-1;0;0;73;39;5;13
32586;1238;3503;0;33820;-1;0;0;55;38;4;14
32645;1247;3499;0;35227;5;-1;0;55;35;4;13
32680;1503;3464;0;35051;8;-2;0;55;35;6;13
32715;1660;3411;0;25734;0;-1;0;100;0;6;13
32750;1625;3301;0;26262;-2;-7;0;100;0;6;13
32785;1635;3036;0;27316;0;-7;0;100;0;6;12
32820;1659;2987;0;23273;0;0;0;76;0;6;11
32856;1664;2952;0;23273;0;-1;0;64;0;6;11
32899;1710;2990;0;22570;-2;-2;0;55;35;6;11
32934;1701;2969;0;17648;0;-1;0;40;34;6;11
32977;1711;2965;0;16945;0;-1;0;40;33;6;11
33012;1711;2948;0;15715;0;-1;0;31;31;6;11
33047;1711;2923;0;17297;0;-1;0;10;30;6;11
33082;1629;2854;0;25068;-1;-1;0;0;30;6;11
2;1056;-3616;0;6601;0;1;0;100;50;4;-14
37;1063;-3601;0;6750;0;0;0;100;50;4;-14
97;1103;-3500;0;14309;0;0;0;100;50;4;-14
132;951;-3475;0;21164;-8;-2;0;100;50;3;-13
167;720;-3536;0;14133;0;-1;0;101;50;2;-14
209;739;-3362;0;10617;0;7;0;101;50;2;-13
244;576;-3184;-8;18879;-8;0;0;101;50;2;-12
279;399;-3316;-8;24855;-5;-7;0;101;50;1;-13
314;347;-3434;-8;33293;-1;-1;0;101;50;1;-13
349;431;-3432;-8;457;-3;-1;1;101;50;1;-13
384;229;-3440;-8;457;-8;-1;1;101;50;0;-13
419;125;-3422;-8;8719;-1;0;1;102;50;0;-13
454;149;-3285;-8;2566;4;3;1;103;50;0;-13
489;322;-3295;-8;3445;7;1;1;103;50;1;-13
524;414;-3103;-8;15750;-5;5;1;103;50;1;-12
559;167;-3055;-8;19969;-8;-2;1;103;50;0;-12
607;99;-3079;-8;32449;2;-2;1;104;50;0;-12
642;294;-3184;-8;1547;7;0;1;105;50;1;-12
677;473;-3145;-8;29988;0;0;1;105;50;1;-12
735;310;-3215;8;18738;-8;-3;1;105;50;1;-12
770;25;-3236;104;17332;-9;0;2;105;50;0;-12
805;-242;-3235;128;18562;-4;-1;100;105;50;0;-12
840;-124;-3222;104;18562;4;0;100;105;50;0;-12
910;-201;-3238;128;18562;5;0;100;105;50;0;-12
945;-118;-3231;104;29988;0;0;100;105;50;0;-12
980;-6;-3322;104;35613;5;-1;100;105;50;0;-13
1015;239;-3339;-8;668;0;0;100;105;50;0;-13
1050;281;-3283;-8;668;5;1;100;105;50;1;-13
1085;488;-3266;-8;35789;7;0;100;105;50;1;-13
1120;769;-3300;0;30516;6;-4;100;105;50;3;-13
1155;950;-3507;0;35613;6;-4;100;105;50;3;-14
1190;1219;-3499;0;668;7;2;100;105;50;4;-13
1265;1325;-3474;0;10301;-2;3;100;106;50;5;-13
1300;1264;-3249;-16;14168;-3;5;100;106;50;5;-12
1335;1118;-3153;-16;11883;-6;4;100;106;50;4;-12
1370;1090;-2923;0;8895;1;4;100;106;50;4;-11
1415;1010;-2908;0;18562;-8;-1;101;106;50;4;-11
1450;856;-2968;0;17156;-5;-1;101;106;50;3;-11
1485;753;-2964;0;26824;-1;-2;102;106;50;3;-11
1520;708;-3173;0;20320;-5;-6;102;106;50;2;-12
1555;519;-3267;-8;13113;-2;-1;102;106;50;2;-13
1590;519;-3263;-8;2566;4;2;102;106;50;2;-13
1625;631;-3208;-8;2566;0;0;102;106;50;2;-12
1697;676;-3186;-8;2566;5;2;102;106;50;2;-12
1732;897;-3039;0;1688;7;3;102;106;50;3;-12
1767;1119;-2954;0;34172;6;-1;102;106;50;4;-11
1802;1258;-2984;0;6785;1;1;102;106;50;5;-11
1837;1322;-2767;0;7840;1;7;102;106;50;5;-11
1872;1399;-2536;0;2566;5;3;102;106;50;5;-10
1907;1519;-2478;0;35227;0;0;102;106;50;6;-9
1942;1639;-2497;0;35930;3;-1;102;106;50;6;-9
1977;1849;-2512;0;35930;8;-1;102;106;50;7;-10
2012;1979;-2517;0;1336;0;-1;102;106;48;7;-10
2047;1923;-2532;0;2566;-2;-1;102;106;47;7;-10
2082;1902;-2539;0;3270;2;1;97;96;46;7;-10
2117;2104;-2455;0;4676;3;1;97;96;51;8;-9
2152;2144;-2444;8;33820;0;0;97;96;51;8;-9
2187;2287;-2508;24;30305;0;-1;97;96;51;9;-10
2230;2274;-2544;24;17473;-4;0;98;96;51;9;-10
2265;2207;-2540;24;7453;-1;0;99;96;51;8;-10
2300;2281;-2375;24;6926;2;7;99;96;51;9;-9
2350;2224;-2321;24;17648;-7;0;101;96;51;8;-9
2385;1990;-2257;0;12023;-5;5;101;96;51;7;-9
2420;1828;-2129;0;19934;-1;0;101;96;51;7;-8
2455;1774;-2260;0;25910;-2;-8;101;96;51;7;-9
2490;1758;-2538;0;31535;2;-8;101;96;51;7;-10
2525;1985;-2661;0;34875;8;-2;101;96;51;7;-10
2560;2268;-2664;0;1863;7;1;101;96;51;9;-10
2595;2385;-2596;0;4500;1;1;101;96;51;9;-10
2630;2511;-2594;0;34523;7;-2;101;96;51;10;-10
2665;2661;-2623;-8;32766;0;-1;98;90;50;10;-10
2700;2637;-2603;-8;32590;-5;2;98;90;49;10;-10
2735;2563;-2578;-8;33469;1;-2;98;90;48;10;-10
2770;2729;-2647;-8;31359;3;-3;98;91;48;10;-10
2805;2790;-2693;-16;31359;-5;4;98;91;53;11;-10
2840;2681;-2595;-8;25559;-2;-4;98;91;53;10;-10
2875;2633;-2703;-8;29250;-3;4;98;92;53;10;-10
2910;2594;-2582;-8;35402;4;-1;98;92;53;10;-10
2945;2815;-2698;-16;30480;5;-7;98;92;53;11;-10
2980;2957;-2953;-24;27668;2;-9;98;92;53;11;-11
3015;2969;-3178;-24;28195;-1;-2;98;92;52;11;-12
3068;2968;-3196;-24;32414;0;-1;98;92;51;11;-12
3103;3103;-3338;-24;28195;2;-4;98;92;51;12;-13
3138;3142;-3347;-24;23977;1;2;94;84;50;12;-13
3173;3161;-3317;-24;23449;0;0;94;84;49;12;-13
3208;3063;-3468;-24;24680;-5;-7;94;84;54;12;-13
3243;2981;-3739;-24;26789;-1;-9;94;84;54;11;-14
3278;2997;-3998;-24;33820;0;-3;94;84;54;11;-15
3333;3007;-3825;-24;11707;-3;7;94;84;54;12;-15
3368;2960;-3697;-24;6609;0;0;94;84;54;11;-14
3403;3030;-3647;-24;1160;6;1;94;84;54;12;-14
3438;2972;-3627;-24;34348;-4;0;94;84;54;11;-14
3473;2988;-3741;-24;27316;0;-8;94;84;54;11;-14
3508;2984;-3999;-24;26262;-1;-4;94;84;54;11;-15
3543;2994;-4003;-24;26965;0;-6;94;84;54;11;-16
3578;2994;-4150;-24;26262;-1;-1;94;84;52;11;-16
3613;2995;-4141;-24;26262;0;0;89;74;50;11;-16
3648;2999;-4097;-24;29953;-2;2;89;74;49;11;-16
3683;2974;-4055;-24;29074;1;-4;88;72;48;11;-16
3718;2986;-4089;-24;28547;0;-1;88;72;46;11;-16
3753;3021;-4252;-24;26789;1;-8;88;72;46;12;-17
3788;2997;-4464;-24;31184;-1;-2;88;72;46;11;-17
3823;3113;-4478;-24;457;7;0;88;72;46;12;-17
3858;3254;-4469;-24;9070;0;1;88;73;46;13;-17
3893;3274;-4249;-24;7488;1;7;88;73;46;13;-16
3928;3298;-4145;-24;16805;0;0;88;73;56;13;-16
3972;3186;-4185;-24;19969;3;1;88;74;56;12;-16
4007;3291;-4181;-24;24363;-3;-6;88;74;56;13;-16
4042;3194;-4425;-24;21551;-5;-7;88;74;56;12;-17
4077;2953;-4484;-24;13641;-8;2;88;74;56;11;-17
4112;2821;-4396;-24;7488;0;2;88;99;56;11;-17
4147;2787;-4229;-24;13465;-4;6;88;99;56;11;-16
4216;2744;-4156;-24;35402;1;-1;88;100;66;10;-16
4251;2760;-4162;-24;31711;-2;0;88;101;66;11;-16
4286;2763;-4332;-24;26438;-1;-8;88;101;66;11;-17
4321;2738;-4497;-24;32766;-1;-1;89;101;66;10;-17
4356;2844;-4471;-24;5379;3;1;89;101;66;11;-17
4391;2920;-4432;-24;5203;4;3;89;101;66;11;-17
4426;3004;-4208;-24;11355;-1;3;89;101;65;12;-16
4461;3004;-4168;-24;8719;-1;0;89;101;64;12;-16
4507;2999;-4271;-24;8719;-1;-6;89;101;61;11;-17
4542;2996;-4310;-24;9598;0;4;89;101;59;11;-17
4577;2986;-4164;-24;8367;-1;7;89;101;58;11;-16
4614;2998;-4049;-24;8016;0;0;89;101;58;11;-16
4649;2995;-3883;-24;8719;0;7;89;101;58;11;-15
4684;3003;-3641;-24;4324;0;2;89;101;58;12;-14
4719;3092;-3581;-24;35930;4;0;89;101;58;12;-14
4754;3336;-3533;-40;984;7;1;89;101;58;13;-14
4789;3437;-3555;-40;29250;3;-5;89;101;58;13;-14
4824;3429;-3795;-48;20637;-5;-7;89;101;58;13;-15
4859;3274;-3861;-48;16418;-1;-1;89;101;58;13;-15
4894;3238;-3829;-48;12199;2;-5;89;101;58;12;-15
4929;3294;-3918;-48;21867;-1;-1;89;101;32;13;-15
4964;3266;-3915;-48;21691;4;3;89;101;32;13;-15
4999;3456;-3767;-48;21164;2;1;89;101;32;13;-15
5034;3481;-3748;-48;14836;0;0;89;101;32;13;-14
5072;3411;-3583;-48;13078;-3;5;89;101;32;13;-14
5107;3375;-3532;-40;19934;-4;-2;89;101;32;13;-14
5142;3148;-3610;-24;19230;-5;-2;89;101;32;12;-14
5177;3099;-3602;-24;10090;-1;2;89;101;32;12;-14
5212;3073;-3577;-24;18000;-5;0;89;101;32;12;-14
5247;2860;-3582;-24;17824;0;-1;89;101;36;11;-14
5282;3021;-3588;-24;21516;1;-1;89;101;36;12;-14
5317;2991;-3702;-24;29074;-1;-8;89;101;36;11;-14
5352;2988;-3777;-24;5379;-1;-1;89;101;36;11;-15
5387;3028;-3618;-24;7312;2;7;89;101;36;12;-14
5422;3041;-3549;-24;6785;-3;-6;89;101;36;12;-14
5457;2960;-3785;-24;6785;0;-5;89;101;36;11;-15
5492;3024;-3713;-24;5555;4;6;89;101;36;12;-14
5531;3053;-3661;-24;16980;-3;0;89;101;36;12;-14
5566;2960;-3634;-24;13289;0;0;89;101;36;11;-14
5604;3009;-3540;-24;4676;4;5;89;101;36;12;-14
5639;3128;-3387;-24;9246;1;1;89;101;36;12;-13
5674;3037;-3268;-24;13816;-6;5;89;101;36;12;-13
5709;2982;-3130;-24;7840;1;6;89;101;36;11;-12
5744;2951;-2861;-24;12586;-3;7;89;101;36;11;-11
5779;2755;-2668;-16;16277;-8;3;89;101;36;11;-10
5814;2474;-2632;0;20145;-9;-2;89;101;36;9;-10
5849;2189;-2671;0;17332;-9;0;89;101;36;8;-10
5884;1971;-2531;0;11883;-4;7;89;101;36;7;-10
5919;1790;-2381;0;20496;-3;0;89;101;36;7;-9
5954;1644;-2470;0;18562;-5;-2;89;101;36;6;-9
5989;1578;-2487;0;18562;-6;-1;89;101;36;6;-9
6024;1392;-2536;0;21727;-8;-4;89;101;36;5;-10
6059;1270;-2759;0;26473;-1;-9;89;101;36;5;-11
6094;1224;-2999;0;19617;-1;-3;89;101;36;4;-11
6129;1041;-2951;0;18387;-8;2;89;101;36;4;-11
6164;775;-3001;0;16980;-8;-1;89;101;36;3;-12
6208;725;-3093;0;26648;0;-8;89;101;36;2;-12
6243;590;-3283;-8;14344;-8;0;89;101;36;2;-13
6278;442;-3179;-8;9773;0;-3;89;101;36;1;-12
6313;478;-3149;-8;4500;-1;0;89;101;36;1;-12
6442;471;-3133;-8;11795;-2;2;89;101;35;1;-12
6477;416;-3025;-8;15662;-2;0;90;101;35;1;-12
6512;228;-3057;-8;22342;-6;-3;90;101;35;0;-12
6547;209;-3025;-8;28143;0;0;90;101;35;0;-12
6582;278;-3056;-8;30779;0;0;90;101;35;1;-12
6617;273;-3033;-8;34119;4;-2;90;101;35;1;-12
6652;439;-3144;-8;33768;6;-5;90;101;35;1;-12
6687;618;-3255;-8;33768;7;-4;90;101;35;2;-13
6722;847;-3418;0;31131;5;-7;90;101;35;3;-13
6757;1046;-3628;0;27791;4;-7;90;101;35;4;-14
6803;1080;-3555;0;26033;0;6;90;101;35;4;-14
6838;1094;-3488;0;404;2;0;90;101;35;4;-13
6873;1306;-3405;0;5854;5;5;90;101;35;5;-13
6908;1327;-3336;-16;35525;0;0;90;101;35;5;-13
6943;1327;-3338;-16;30428;0;-1;90;101;35;5;-13
6980;1320;-3492;0;30252;-1;-3;90;101;35;5;-13
7015;1225;-3534;0;1986;-7;-3;90;101;35;4;-14
7050;1206;-3483;0;4623;4;5;90;101;35;4;-13
7085;1327;-3343;-16;34998;0;-1;90;101;35;5;-13
7120;1240;-3342;-16;1459;-3;0;90;101;35;4;-13
7155;1230;-3245;-16;6557;1;6;90;101;35;4;-12
7190;1307;-2978;0;9369;0;8;90;101;35;5;-11
7225;1328;-2690;0;6557;2;7;90;101;35;5;-10
7260;1449;-2496;0;34471;2;1;90;101;35;5;-9
7295;1487;-2484;0;34119;-2;0;90;101;35;5;-9
7330;1657;-2507;0;229;7;-1;90;101;35;6;-10
7365;1915;-2425;0;6908;4;6;90;101;35;7;-9
7400;2080;-2205;0;35350;7;2;90;101;35;8;-8
7435;2306;-2201;0;32713;-1;1;90;101;35;9;-8
7470;2199;-2135;0;27967;0;-4;90;101;35;8;-8
7505;2245;-2256;0;35525;4;-1;91;101;35;8;-9
7540;2432;-2331;0;25506;1;-7;91;101;35;9;-9
7575;2486;-2588;0;32537;4;-7;91;101;35;9;-10
7610;2731;-2728;-16;32889;8;-3;91;101;35;10;-10
7645;2963;-2908;-24;28494;3;-8;91;101;35;11;-11
7680;2994;-3167;-24;27088;-1;-4;91;101;35;11;-12
7715;3084;-3296;-24;29373;4;-7;91;101;35;12;-13
7750;3106;-3445;-24;22693;-4;-6;91;101;35;12;-13
7785;2905;-3614;-24;21639;-5;0;91;101;35;11;-14
7820;2785;-3559;-24;19354;4;1;91;101;35;11;-14
7855;3009;-3503;-24;20584;3;0;91;101;35;12;-14
7890;3007;-3616;-24;28494;-1;-8;91;101;35;12;-14
7925;3001;-3891;-24;26385;-2;-8;91;101;35;12;-15
7960;2982;-3958;-24;29549;-1;0;91;101;35;11;-15
7995;3006;-4151;-24;26736;-1;-8;91;101;35;12;-16
8030;3004;-4437;-24;27264;0;-9;91;101;35;12;-17
8069;3009;-4566;-24;26912;0;6;91;101;35;12;-18
8104;2998;-4650;-24;23924;-3;-8;91;101;35;11;-18
8139;2957;-4848;-24;27088;-1;0;93;101;35;11;-19
8178;3002;-4841;-24;932;6;0;93;101;35;12;-19
8213;3074;-4797;-24;9193;0;5;94;101;35;12;-19
8260;3020;-4688;-24;12006;-5;1;95;101;35;12;-18
8302;2994;-4662;-24;8842;0;2;95;101;35;11;-18
8337;3026;-4439;-24;9193;1;7;95;101;35;12;-17
8372;3012;-4154;-24;9018;-1;8;95;101;35;12;-16
8413;3008;-4052;-24;9018;-1;5;95;101;35;12;-16
8448;3008;-3795;-24;8139;0;8;95;101;35;12;-15
8483;3060;-3511;-24;6381;2;7;95;101;35;12;-14
8518;3112;-3290;-24;15697;-4;3;95;101;35;12;-13
8553;2957;-3186;-24;9018;-2;0;95;101;35;11;-12
8588;2965;-3010;-24;11654;-2;7;95;101;35;11;-12
8623;2959;-2947;-24;12533;3;-5;95;101;35;11;-11
8658;2863;-2956;-24;15873;-7;2;95;101;35;11;-11
8693;2884;-2953;-24;16049;4;-2;95;101;35;11;-11
8728;2903;-2871;-24;11830;-3;6;95;101;35;11;-11
8763;2734;-2671;-16;16928;-8;2;95;101;35;10;-10
8798;2480;-2627;0;17455;-4;0;95;101;35;9;-10
8833;2395;-2528;0;9018;-2;7;95;101;35;9;-10
8868;2367;-2378;0;11830;-1;0;95;101;35;9;-9
8903;2344;-2232;0;13764;-3;5;95;101;35;9;-8
8938;2125;-2144;0;21146;-8;-3;95;101;35;8;-8
8973;1872;-2272;0;21498;-8;-5;95;101;35;7;-9
9008;1678;-2480;0;20619;-6;-6;95;101;35;6;-9
9043;1621;-2542;0;18158;0;-1;95;101;35;6;-10
9078;1425;-2535;0;22377;-8;-3;95;101;35;5;-10
9113;1312;-2755;0;26068;-1;-9;95;101;35;5;-11
9148;1297;-3043;0;29057;1;-9;95;101;35;5;-12
9183;1327;-3185;-16;3955;0;0;95;101;35;5;-12
9218;1321;-3171;-16;1670;-4;-1;95;101;34;5;-12
9253;1092;-3236;-16;1670;-8;-3;95;101;34;4;-12
9288;814;-3309;0;1670;-8;-3;95;101;33;3;-13
9323;693;-3340;0;7822;0;2;95;101;33;2;-13
9358;709;-3198;0;15732;0;0;95;101;33;2;-12
9393;567;-3202;-8;19072;-8;-2;95;101;33;2;-12
9428;284;-3232;24;18193;-9;-1;95;101;32;1;-12
9463;-7;-3243;104;18193;-9;-1;95;101;32;0;-12
9568;-225;-3263;128;15908;4;-2;95;101;30;0;-13
9603;-201;-3272;128;15732;-5;1;95;101;30;0;-13
9679;-242;-3231;128;791;3;0;95;101;29;0;-12
9714;-208;-3227;128;6592;0;0;95;101;28;0;-12
9769;-210;-3312;104;8877;-1;-1;95;101;28;0;-13
9898;-102;-3310;104;35736;10;-2;95;101;28;0;-13
9933;121;-3306;104;33979;7;-3;95;101;28;0;-13
9968;239;-3388;-8;30814;0;-5;95;101;28;0;-13
10003;304;-3437;-8;7119;1;1;95;101;28;1;-13
10038;338;-3371;-8;8877;-1;5;95;101;28;1;-13
10073;336;-3136;-8;11514;-1;3;95;101;28;1;-12
10108;336;-3028;-8;21533;0;0;95;101;28;1;-12
10143;299;-3048;-8;23643;1;3;95;101;28;1;-12
10178;257;-3056;-8;21006;-6;-1;95;101;28;1;-12
10213;145;-3184;-8;25225;-1;-1;95;101;28;0;-12
10256;209;-3025;-8;24873;1;0;95;101;28;0;-12
10291;239;-3032;-8;31729;2;-3;95;101;28;0;-12
10326;255;-3041;-8;31729;-4;3;95;101;28;1;-12
10370;368;-3070;-8;31025;5;-4;95;101;28;1;-12
10405;570;-3241;-8;34365;7;-4;95;101;28;2;-12
10440;849;-3276;0;35947;8;-1;95;101;27;3;-13
10475;1157;-3267;-16;650;8;0;95;101;27;4;-13
10510;1276;-3254;-16;123;-3;-1;95;101;26;5;-13
10545;1294;-3280;-16;34189;5;-1;95;101;25;5;-13
10580;1247;-3266;-16;34893;-7;1;95;101;25;4;-13
10615;1206;-3181;-16;6100;3;6;95;101;25;4;-12
10650;1268;-2925;0;9615;-2;8;95;101;25;5;-11
10685;1295;-2648;0;4869;4;6;95;101;25;5;-10
10720;1507;-2488;0;35947;4;1;95;101;25;6;-9
10760;1576;-2485;0;35771;6;-1;95;101;25;6;-9
10795;1819;-2583;0;33311;6;-5;95;101;24;7;-10
10830;1993;-2663;0;5045;0;-1;95;101;24;7;-10
10865;2004;-2634;0;8736;0;5;95;101;23;8;-10
10900;2021;-2373;0;8561;0;8;95;101;22;8;-9
10935;2030;-2248;0;14361;0;0;95;101;21;8;-8
10970;1874;-2138;0;16295;-8;3;95;101;21;7;-8
11005;1700;-2129;0;16295;-4;0;96;101;20;6;-8
11040;1803;-2170;0;16295;7;-3;96;101;20;7;-8
11075;1895;-2212;0;21744;-4;-3;96;101;20;7;-8
11110;1774;-2421;0;25963;-3;-8;96;101;20;7;-9
11145;1859;-2641;0;2092;7;-2;96;101;20;7;-10
11180;2089;-2524;0;2268;7;4;96;101;20;8;-10
11215;2140;-2492;8;2268;-5;-2;96;101;19;8;-9
11250;2048;-2564;0;32115;4;-4;96;101;19;8;-10
11285;2216;-2642;0;861;7;0;96;101;19;8;-10
11320;2498;-2632;0;34752;8;-2;96;101;19;9;-10
11355;2783;-2719;-16;30885;7;-5;96;101;19;11;-10
11390;2955;-2949;-24;27545;1;-8;96;101;19;11;-11
11425;3001;-3234;-24;31236;2;-8;96;101;19;12;-12
11460;3101;-3489;-24;25963;-1;-9;96;101;19;12;-13
11495;3022;-3696;-24;26490;-2;-7;96;101;19;12;-14
11530;2998;-3968;-24;28424;0;-9;96;101;18;11;-15
11565;3024;-4005;-24;26490;0;-3;96;101;18;12;-16
11600;3016;-4238;-24;27369;0;-9;96;101;18;12;-16
11635;3087;-4381;-24;1740;0;-1;96;101;18;12;-17
11670;3103;-4424;-24;34752;4;-4;96;101;18;12;-17
11705;3287;-4388;-24;11057;1;3;96;101;18;13;-17
11740;3176;-4383;-24;19494;-1;-1;96;101;18;12;-17
11775;3090;-4437;-24;17912;-7;-2;96;101;18;12;-17
11810;2851;-4440;-24;13166;-4;0;96;101;18;11;-17
11845;2797;-4391;-24;861;-1;0;96;101;18;11;-17
11880;2958;-4464;-24;31061;6;-5;96;101;18;11;-17
11924;3045;-4592;-24;24205;-1;-1;96;101;18;12;-18
11959;3001;-4596;-24;24205;1;3;96;101;18;12;-18
11994;3027;-4592;-24;26842;-1;-1;96;101;18;12;-18
12029;2986;-4722;-24;22799;-3;-7;96;101;18;11;-18
12717;287;-1567;-78;9000;0;-6;0;100;50;1;-6
12752;287;-1564;-43;9000;0;-2;0;100;50;1;-6
12787;287;-1474;-8;9000;-1;7;0;100;50;1;-5
12822;291;-1220;-8;8824;0;2;0;100;49;1;-4
12857;375;-1099;-8;10230;1;4;0;76;49;1;-4
12892;432;-1153;-8;11285;1;-4;0;70;48;1;-4
12927;482;-1269;-8;11461;2;-7;0;52;47;1;-5
12962;503;-1306;-8;10582;-1;0;0;52;45;2;-5
12997;528;-1419;-8;14625;-3;0;0;46;45;2;-5
13032;405;-1244;-8;9527;-2;6;0;46;44;1;-4
13067;378;-1029;-8;10230;-1;7;0;46;44;1;-4
13102;277;-764;-8;11285;-4;7;0;46;44;1;-3
13137;139;-536;-8;10934;-3;2;0;71;94;0;-2
13172;123;-508;-8;34980;2;-1;0;71;94;0;-2
